id,sent0,sent1,label
4116,Tim had a party at his dining room last night,Tim had a party at his bathroom last night,1
1233,"To get across an ocean, you need a plane","To get across an ocean, you need a car",1
331,No person would want to live with a cat,No person would want to live with rats,0
1254,he took the picture with his camera,he took the picture with the calculator,1
7252,Einstein is a famous philosopher,Einstein is a famous physicist,0
5080,"They will definitely leave here, since they had such a happy life in this place","They will definitely miss here, since they had such a happy life in this place",0
8083,Swallows can fly,Swallows cannot fly,1
1327,She parked her car on top of mine,She parked her car behind mine,0
6257,shorts are longer than trousers,trousers are longer than shorts,0
1526,Kevin threw his foot.,Kevin stomped his foot.,0
3307,Cows can fly in the sky,Birds can fly in the sky,0
2114,He painted his grass.,He painted his house.,0
3619,A man stood on a cat.,A man stood on a roof.,0
982,the Sahara desert is covered with sand,the Sahara desert is covered with water,1
4607,You are likely to find a soup dish around in a bathroom,You are likely to find a soap dish around in a bathroom,0
6009,"he often can't solve math problems, so he hates math","he often can't solve math problems, so he loves math",1
1896,bread eat people,people love bread,0
8350,Emergency lanes should not be occupied on expressways,Emergency lanes can be occupied on expressways,1
7785,Parents should encourage their children to exercise regularly.,Parents should allow their children to watch more TV.,1
5449,you should fly your kite against the wind,you should fly your kite against the water,1
1485,I will walk my house,I will walk my dog,0
2876,The ground fell from the tree.,The leaves fell from the tree onto the ground.,0
2154,The water in kitchen sink is not drained as it is clogged,The water in kitchen sink is not drained as it is clean,1
6836,Tall is a disease,Stomach pain is a disease,0
3144,He drove his car to work,He drove his couch to work,1
8041,Cooking is easy for children,Cooking is not easy for children,0
7964,Lions are mammals,Lions are sea animals,1
4172,The butterfly landed on the sun,The butterfly landed on the flower,0
3555,She put a finger in his butt.,She put a bowling ball in his butt.,1
2254,he jumped rope,the rope jumped him,1
651,My snake enjoys singing in the shower.,My wife enjoys singing in the shower.,0
18,the computer broke down and the doctor fixed it,the computer broke down and the technician will fix it,0
8356,Steel is very hard.,Plastics are very hard.,1
417,Girls have three boobs,Girls have two boobs,0
8321,A scarf is only a decorative article.,A scarf is a kind of warmth preservation,0
6508,Mother works in the box.,Mother works in the house.,0
483,I would learn a language because i need to travel,You would learn a language because i need to travel,1
5524,people can live longer with the help of medical superstition,people can live longer with the help of medical technology,0
1817,Sometimes getting a job causes vomiting,Sometimes getting a job causes a change in schedule,0
2934,Windows are made from iron.,Windows are made of glass,0
45,There was a man walking in the snow.,There was a dead ice creature walking in the snow.,1
3724,a funny movie evokes laughter,a funny movie evokes crying,1
2734,he uses his iron to call his mother,he uses his phone to call his mother,0
1430,My father gave me paper to buy a new game.,My father gave me money to buy a new game.,0
5832,the smart phones use electric power,the bicycles use electric power,1
7417,I love the glacier in Iceland,I love the glacier in Taiwan,1
5720,I go to the police station to see a music drama,I go to the theater to see a music drama,0
9335,I put my clothes in a shoebox,I put my clothes in a closet,0
6649,Yiui's turning over the wall.,snake is turning over the wall,1
3399,I drove my apartment to Florida this summer.,I drove my car to Florida this summer.,0
8669,Weekends are people's legal holidays,Monday is people's legal holiday,1
5799,the ice-cream is hot,the ice-cream is cold,0
1092,Took the child in school to learn to read and write,Took the child to the hospital to learn to read and write.,1
7966,We can't drink from any river directly,We can drink from any river directly,1
3057,Something you would find for sale in a hardware store is a hammer.,Something you would find for sale in a hardware store is a suit.,1
2641,Cities have a lot of people in them.,People have a lot of cities in them.,1
3764,The birds each handed over a feather.,The birds each handed over a father.,1
9785,the ship hit the train yesterday,the ship hit the submarine yesterday,0
8831,Jerry takes a visiting card from the rolodex to keep in touch with Tom,Jerry takes a tissue from the rolodex to keep in touch with Tom,1
3245,She threw the football across the football field,She threw the large building across the football field,1
4189,Viruses are good for people.,Vegatables are good for people.,0
178,She put a phone in her bag.,She put a house in her purse.,1
2799,He  wiped his body with a stone,He  wiped his body with a towel,0
9351,I'm dirty now so I need to have lunch,I'm dirty now so I need to take a shower,0
3997,I bought a necklace yesterday.,I bought a star yesterday.,1
880,Swimming pools are filled with water,Swimming pools are filled with acid,1
7105,He wants to drink water because he is very thirsty.,He wants to drink water because he is very hungry,1
5803,Sam's hair gradually turns green as he gets older,Sam's hair gradually turns white as he gets older,0
2057,My brother likes to go to bed early,My brother likes to eat his bed,1
5030,"The water quality is not good enough, thus I bought bottle water","The air quality is not good enough, thus I bought bottle water",1
9610,the flowers are crying,the flowers are blooming,0
2721,a theme park is a fun place to pass the time,a theme park is only for children,1
9777,the horses water the cowboy everyday,a cowboy waters the horses everyday,0
7185,eggs are from chicken farmers' body,eggs are from hens' body,0
381,A purse is a fashionable way to carry around roller blades.,A purse is a fashionable way to carry around essential items.,0
9315,He communicated with his friends by letter,He communicated with his friends by newspapers,1
6493,Snails change their shells many times in their lives.,Hermit crabs change their shells many times in their lifetime.,0
3594,I wipe my ass with sand paper.,I wipe my ass with toilet paper.,0
8897,i eat apples because of my illness,i take medicine because of my illness,0
5655,Mother stored the plates in neat stacks on the shelves.,Mother stored the pets in neat stacks on the shelves.,1
678,He put a fly in the fridge.,He put turkey in the fridge.,0
5196,a best friend is someone who share air and water with you,a best friend is someone who share happiness and sorrow with you,0
6698,Tin plays football with his feet.,Tin plays football with his hand.,1
518,she went to library to watch a movie.,she went to library to read the books.,0
5883,we become younger when the time pass,we get older when the time pass,0
5546,One third of this area is covered with forest,One third of this area is covered with macaroni,1
2045,I rode my cat into town,I rode my horse into town,0
5299,I bought this book at the new butcher's shop,I bought this chicken at the new butcher's shop,0
3463,The soldier was mentally scared,The soldier was physically spongy,1
9533,eating too little is an unhealthy way to lose weight,eating too much is an unhealthy way to lose weight,1
6105,music can destroy human's body,music can awake human's emotion,0
8336,Sound can travel in a vacuum.,Sound can travel in the air.,0
348,Phones grow on trees,Apples grow on trees,0
4310,Kangaroo meat is a healthy alternative to other red meats.,Kangaroo meet is a healthy alternative to other red meats.,1
3778,The bathroom is for eating,The bathroom is for bathing,0
9085,she opened the shower curtain when she woke up,she opened the curtain when she woke up,0
